Cm,Ch,Bm,Bh,T,R,G,B
0.008,0.002,0.8,0.2,0.202,157.13,144.3,141.99
0.008,0.002,0.8,0.2,0.25,159.71,144.1,140.48
0.008,0.002,0.8,0.4,0.01,151.62,140.91,140.91
0.008,0.002,0.8,0.4,0.058,156.71,143.38,140.18
0.008,0.002,0.8,0.4,0.106,158.92,142.67,141.84
0.008,0.002,0.8,0.4,0.154,158.5,144.11,140.9
0.008,0.002,0.8,0.4,0.202,159.17,144.31,141.75
0.008,0.002,0.8,0.4,0.25,161.69,145.37,142.45
0.008,0.002,0.8,0.6,0.01,154.37,141.02,140.14
0.008,0.002,0.8,0.6,0.058,156.21,142.75,140.39
0.008,0.002,0.8,0.6,0.106,158.76,143.1,141.69
0.008,0.002,0.8,0.6,0.154,159.64,144.53,140.97
0.008,0.002,0.8,0.6,0.202,152.97,142.47,142.7
0.008,0.002,0.8,0.6,0.25,154.01,143.73,141.68
0.008,0.002,0.8,0.8,0.01,145.08,141.52,140.02
0.008,0.002,0.8,0.8,0.058,148.3,141.19,139.49
0.008,0.002,0.8,0.8,0.106,150.94,141.31,140.93
0.008,0.002,0.8,0.8,0.154,151.93,143.26,141.68
0.008,0.002,0.8,0.8,0.202,153.58,142.48,143.5
0.008,0.002,0.8,0.8,0.25,154.51,143.58,142.73
0.008,0.002,0.8,1,0.01,146.56,141.43,137.8
0.008,0.002,0.8,1,0.058,148.83,140.5,140.71
0.008,0.002,0.8,1,0.106,151.7,140.9,141.19
0.008,0.002,0.8,1,0.154,154.34,142.33,142.31
0.008,0.002,0.8,1,0.202,153.14,143.1,142.24
0.008,0.002,0.8,1,0.25,155.72,143.9,142.9
0.008,0.002,1,0,0.01,150.12,140.31,141.85
0.008,0.002,1,0,0.058,150.32,141.18,141.49
0.008,0.002,1,0,0.106,153.68,139.46,141.6
0.008,0.002,1,0,0.154,156.57,141.87,141.87
0.008,0.002,1,0,0.202,155.41,146.19,144.86
0.008,0.002,1,0,0.25,156.39,146.39,144.85
0.008,0.002,1,0.2,0.01,151.42,142.91,143.12
0.008,0.002,1,0.2,0.058,151.92,143.9,145.08
0.008,0.002,1,0.2,0.106,153.2,144,144.55
0.008,0.002,1,0.2,0.154,154.37,144.34,144.84
0.008,0.002,1,0.2,0.202,156.96,145.87,144.63
0.008,0.002,1,0.2,0.25,156.81,146.01,144.74
0.008,0.002,1,0.4,0.01,149.61,141.72,142.44
0.008,0.002,1,0.4,0.058,152.44,141.51,139.88
0.008,0.002,1,0.4,0.106,153.65,142.12,140.81
0.008,0.002,1,0.4,0.154,153.9,142.85,141.81
0.008,0.002,1,0.4,0.202,155.38,142.99,141.24
0.008,0.002,1,0.4,0.25,155.67,142.05,142.01
0.008,0.002,1,0.6,0.01,149.19,142.06,140.27
0.008,0.002,1,0.6,0.058,151.01,142.79,139.24
0.008,0.002,1,0.6,0.106,153.59,142.33,140.54
0.008,0.002,1,0.6,0.154,157.73,142.72,140.89
0.008,0.002,1,0.6,0.202,156.47,144.49,140.99
0.008,0.002,1,0.6,0.25,157.07,145,141.64
0.008,0.002,1,0.8,0.01,150.08,144.67,141.09
0.008,0.002,1,0.8,0.058,152.46,144.21,142.5
0.008,0.002,1,0.8,0.106,155.7,144.8,140.21
0.008,0.002,1,0.8,0.154,157.65,144.26,142.16
0.008,0.002,1,0.8,0.202,156.59,144.69,141.43
0.008,0.002,1,0.8,0.25,158.5,144.86,142.32
0.008,0.002,1,1,0.01,144.6,139.4,142.01
0.008,0.002,1,1,0.058,148.17,136.74,137.46
0.008,0.002,1,1,0.106,149.3,139.3,139.4
0.008,0.002,1,1,0.154,150,139.74,137.69
0.008,0.002,1,1,0.202,149.67,139.53,138.91
0.008,0.002,1,1,0.25,150.73,140.86,140.97
0.008,0.026,0,0,0.01,141.98,120.42,105.49
0.008,0.026,0,0,0.058,147.51,127.51,119.23
0.008,0.026,0,0,0.106,149.48,131.48,126.81
0.008,0.026,0,0,0.154,151.58,135.89,128.23
0.008,0.026,0,0,0.202,157.56,140.15,135.22
0.008,0.026,0,0,0.25,159.19,141.22,137.61
0.008,0.026,0,0.2,0.01,142.48,123.37,107.54
0.008,0.026,0,0.2,0.058,147.55,130.03,120.9
0.008,0.026,0,0.2,0.106,151.57,133.09,127.07
0.008,0.026,0,0.2,0.154,152,136.28,134.37
0.008,0.026,0,0.2,0.202,158,137.16,136.51
0.008,0.026,0,0.2,0.25,158.74,139.34,138.37
0.008,0.026,0,0.4,0.01,142.78,122.46,107.7
0.008,0.026,0,0.4,0.058,146.91,129.99,120.9
0.008,0.026,0,0.4,0.106,151.93,131.22,126.28
0.008,0.026,0,0.4,0.154,154.17,135.18,129.66
0.008,0.026,0,0.4,0.202,154.86,136.8,135.59
0.008,0.026,0,0.4,0.25,156.02,139.11,136.06
0.008,0.026,0,0.6,0.01,141.99,120.91,107.77
0.008,0.026,0,0.6,0.058,147.75,129.22,119.68
0.008,0.026,0,0.6,0.106,150.94,131.42,127.13
0.008,0.026,0,0.6,0.154,152.98,135.88,130.05
0.008,0.026,0,0.6,0.202,155.43,136.2,134.29
0.008,0.026,0,0.6,0.25,157.73,138.84,135.09
0.008,0.026,0,0.8,0.01,141.27,118.76,109.12
0.008,0.026,0,0.8,0.058,146.59,126.1,122.4
0.008,0.026,0,0.8,0.106,148.92,130.76,126.62
0.008,0.026,0,0.8,0.154,152.09,132.75,130.47
0.008,0.026,0,0.8,0.202,154.61,138.03,133.07
0.008,0.026,0,0.8,0.25,155.75,139.9,136.94
0.008,0.026,0,1,0.01,139.92,120.41,111.5
0.008,0.026,0,1,0.058,144.33,127.7,123.27
0.008,0.026,0,1,0.106,149.35,131.98,128.98
0.008,0.026,0,1,0.154,150.11,135.5,132.56
0.008,0.026,0,1,0.202,154.69,138.88,135.24
0.008,0.026,0,1,0.25,158.95,141.49,140.62
0.008,0.026,0.2,0,0.01,143.07,122.95,107.66
0.008,0.026,0.2,0,0.058,149.43,129.66,118.24
0.008,0.026,0.2,0,0.106,151.5,133.25,125.58
0.008,0.026,0.2,0,0.154,152.67,136.78,130.45
0.008,0.026,0.2,0,0.202,155.92,138.7,133.73
0.008,0.026,0.2,0,0.25,158.79,139.02,136.06
0.008,0.026,0.2,0.2,0.01,144.46,121.89,107.48
0.008,0.026,0.2,0.2,0.058,148.47,129.64,119.84
0.008,0.026,0.2,0.2,0.106,149.35,132.55,126.59
0.008,0.026,0.2,0.2,0.154,151.86,136.27,130.28
0.008,0.026,0.2,0.2,0.202,155.11,136.13,131.41
0.008,0.026,0.2,0.2,0.25,154.87,137.72,135.65
0.008,0.026,0.2,0.4,0.01,140.69,121.17,105.74
0.008,0.026,0.2,0.4,0.058,146.5,126.01,117.95
0.008,0.026,0.2,0.4,0.106,150.72,131.13,125.1
0.008,0.026,0.2,0.4,0.154,153.03,134.58,129.73
0.008,0.026,0.2,0.4,0.202,153.32,136,130.69
0.008,0.026,0.2,0.4,0.25,155.13,136.41,134.47
0.008,0.026,0.2,0.6,0.01,138.19,118.67,109.01
0.008,0.026,0.2,0.6,0.058,143.18,124.54,118.32
0.008,0.026,0.2,0.6,0.106,146.04,129.45,124.92
0.008,0.026,0.2,0.6,0.154,151.46,134.62,133.69
0.008,0.026,0.2,0.6,0.202,153.59,137.72,134.9
0.008,0.026,0.2,0.6,0.25,156.15,141.13,137.9
0.008,0.026,0.2,0.8,0.01,139.74,120.28,109.82
0.008,0.026,0.2,0.8,0.058,145.08,127.45,121.03
0.008,0.026,0.2,0.8,0.106,150.34,132.81,127.18
0.008,0.026,0.2,0.8,0.154,152.5,133.74,132.34
0.008,0.026,0.2,0.8,0.202,154.55,136.81,135.4
0.008,0.026,0.2,0.8,0.25,155.03,140.09,137.76
0.008,0.026,0.2,1,0.01,139.54,119.85,111.73
0.008,0.026,0.2,1,0.058,142.56,125.68,122.95
0.008,0.026,0.2,1,0.106,146.78,130.18,129.33
0.008,0.026,0.2,1,0.154,149.37,132.86,131.95
0.008,0.026,0.2,1,0.202,149.25,135.25,134.42
0.008,0.026,0.2,1,0.25,150.96,138.22,137.91
0.008,0.026,0.4,0,0.01,139.02,121.72,105.23
0.008,0.026,0.4,0,0.058,141.73,128.65,119.94
0.008,0.026,0.4,0,0.106,146.52,132.27,125.81
0.008,0.026,0.4,0,0.154,150.61,134.43,130.95
0.008,0.026,0.4,0,0.202,153.04,135.3,134.19
0.008,0.026,0.4,0,0.25,153.42,138.62,134.8
0.008,0.026,0.4,0.2,0.01,143.9,121.52,104.25
0.008,0.026,0.4,0.2,0.058,147.85,126.75,118.67
0.008,0.026,0.4,0.2,0.106,150.71,130.5,123.87
0.008,0.026,0.4,0.2,0.154,150.73,132.13,129.88
0.008,0.026,0.4,0.2,0.202,154.3,135.68,131.41
0.008,0.026,0.4,0.2,0.25,157.51,138.05,134.56
0.008,0.026,0.4,0.4,0.01,143.47,121.05,106.04
0.008,0.026,0.4,0.4,0.058,148.12,126.44,119.08
0.008,0.026,0.4,0.4,0.106,151.55,129.87,123.18
0.008,0.026,0.4,0.4,0.154,153.65,131.68,128.09
0.008,0.026,0.4,0.4,0.202,152.73,134.85,132.96
0.008,0.026,0.4,0.4,0.25,151.55,135.93,135.14
0.008,0.026,0.4,0.6,0.01,137.34,120.24,105.73
0.008,0.026,0.4,0.6,0.058,142.23,124.66,118.37
0.008,0.026,0.4,0.6,0.106,145.65,128.69,124.86
0.008,0.026,0.4,0.6,0.154,148.33,133.62,129.51
0.008,0.026,0.4,0.6,0.202,149.82,133.49,132.82
0.008,0.026,0.4,0.6,0.25,152.12,136.22,137.11
0.008,0.026,0.4,0.8,0.01,137.6,117.96,108.87
0.008,0.026,0.4,0.8,0.058,143.65,124.17,120.29
0.008,0.026,0.4,0.8,0.106,145.88,128.05,125.39
0.008,0.026,0.4,0.8,0.154,148.95,131.77,130.86
0.008,0.026,0.4,0.8,0.202,152.07,134.36,131.94
0.008,0.026,0.4,0.8,0.25,153.47,134.75,134.64
0.008,0.026,0.4,1,0.01,137.1,116.67,109.36
0.008,0.026,0.4,1,0.058,140.79,124,121.72
0.008,0.026,0.4,1,0.106,143.49,128.42,126.66
0.008,0.026,0.4,1,0.154,146.53,131.79,131.03
0.008,0.026,0.4,1,0.202,148.05,134.98,132.94
0.008,0.026,0.4,1,0.25,151.62,135.11,134.81
0.008,0.026,0.6,0,0.01,138.45,119.95,103.45
0.008,0.026,0.6,0,0.058,144.47,126.09,116.3
0.008,0.026,0.6,0,0.106,150.8,128.96,124.43
0.008,0.026,0.6,0,0.154,152.07,133.04,127.55
0.008,0.026,0.6,0,0.202,153.25,133.61,129.83
0.008,0.026,0.6,0,0.25,155.64,135.41,134.11
0.008,0.026,0.6,0.2,0.01,139.54,122.07,104.47
0.008,0.026,0.6,0.2,0.058,145.02,126.52,119.11
0.008,0.026,0.6,0.2,0.106,150.38,128.83,123.72
0.008,0.026,0.6,0.2,0.154,152.61,132.05,126.95
0.008,0.026,0.6,0.2,0.202,153.16,132.75,132.27
0.008,0.026,0.6,0.2,0.25,154.33,133.73,134.63
0.008,0.026,0.6,0.4,0.01,140.09,119.23,105.74
0.008,0.026,0.6,0.4,0.058,146.43,128.06,120.26
0.008,0.026,0.6,0.4,0.106,149.29,132.6,125.33
0.008,0.026,0.6,0.4,0.154,153.16,135.36,130.8
0.008,0.026,0.6,0.4,0.202,154.64,137.89,132.63
0.008,0.026,0.6,0.4,0.25,155.11,139.01,136.08
0.008,0.026,0.6,0.6,0.01,143.2,121.95,108.5
0.008,0.026,0.6,0.6,0.058,147.59,126.37,122.24
0.008,0.026,0.6,0.6,0.106,150.88,132.71,125.09
0.008,0.026,0.6,0.6,0.154,151.7,134.62,130.52
0.008,0.026,0.6,0.6,0.202,154.85,139.12,132.93
0.008,0.026,0.6,0.6,0.25,157.42,137.38,137.36
0.008,0.026,0.6,0.8,0.01,141.49,122.18,110.58
0.008,0.026,0.6,0.8,0.058,145.88,127.16,122.4
0.008,0.026,0.6,0.8,0.106,150.52,130.9,127.77
0.008,0.026,0.6,0.8,0.154,152.12,133.19,131.73
0.008,0.026,0.6,0.8,0.202,154.84,135.24,135.67
0.008,0.026,0.6,0.8,0.25,155.84,136.54,137.48
0.008,0.026,0.6,1,0.01,141.16,119.49,110.74
0.008,0.026,0.6,1,0.058,144.95,125.25,121.91
0.008,0.026,0.6,1,0.106,149.94,131.48,128.16
0.008,0.026,0.6,1,0.154,152.66,132.68,133.14
0.008,0.026,0.6,1,0.202,156.67,135.13,134.86
0.008,0.026,0.6,1,0.25,155.05,135.65,137.72
0.008,0.026,0.8,0,0.01,145.54,122.21,107.36
0.008,0.026,0.8,0,0.058,149.09,126.62,116.98
0.008,0.026,0.8,0,0.106,150.92,131.84,125.49
0.008,0.026,0.8,0,0.154,154.02,134.25,128.72
0.008,0.026,0.8,0,0.202,154.65,135.07,131.71
0.008,0.026,0.8,0,0.25,155.75,137.63,134.13
0.008,0.026,0.8,0.2,0.01,144.61,120.76,108.01
0.008,0.026,0.8,0.2,0.058,146.57,125.31,119.57
0.008,0.026,0.8,0.2,0.106,150.99,130,125.57
0.008,0.026,0.8,0.2,0.154,148.59,132.07,128.12
0.008,0.026,0.8,0.2,0.202,149.8,133.44,133.12
0.008,0.026,0.8,0.2,0.25,150.61,135.29,135.81
0.008,0.026,0.8,0.4,0.01,141.69,118.78,107.03
0.008,0.026,0.8,0.4,0.058,145.87,126.3,118.27
0.008,0.026,0.8,0.4,0.106,147.17,128.58,123.82
0.008,0.026,0.8,0.4,0.154,149.73,133.43,126.76
0.008,0.026,0.8,0.4,0.202,152.59,133.4,132.83
0.008,0.026,0.8,0.4,0.25,153.65,135.59,133.84
0.008,0.026,0.8,0.6,0.01,141.09,119.84,107.48
0.008,0.026,0.8,0.6,0.058,147.18,125.12,119.27
0.008,0.026,0.8,0.6,0.106,150.22,129.79,125.82
0.008,0.026,0.8,0.6,0.154,151.53,133.39,128.67
0.008,0.026,0.8,0.6,0.202,152.19,134.37,132.5
0.008,0.026,0.8,0.6,0.25,152.73,136.23,135.85
0.008,0.026,0.8,0.8,0.01,140.34,117.46,110.2
0.008,0.026,0.8,0.8,0.058,145.37,125.78,120.04
0.008,0.026,0.8,0.8,0.106,148.58,130.34,126.4
0.008,0.026,0.8,0.8,0.154,150.65,132.59,130.03
0.008,0.026,0.8,0.8,0.202,152.42,133.08,133.85
0.008,0.026,0.8,0.8,0.25,152.72,136.05,135
0.008,0.026,0.8,1,0.01,136.84,120.63,112.59
0.008,0.026,0.8,1,0.058,143.2,128.17,123.32
0.008,0.026,0.8,1,0.106,148.63,130.3,128.51
0.008,0.026,0.8,1,0.154,150.47,133,131.77
0.008,0.026,0.8,1,0.202,153.29,134.89,134.17
0.008,0.026,0.8,1,0.25,152.96,137.54,136.48
0.008,0.026,1,0,0.01,141.15,123.94,106.24
0.008,0.026,1,0,0.058,145.43,128.64,117.61
0.008,0.026,1,0,0.106,147.83,132.02,124.48
0.008,0.026,1,0,0.154,149.82,134.83,128.99
0.008,0.026,1,0,0.202,152.38,136.99,132.61
0.008,0.026,1,0,0.25,152.98,132.83,131.37
0.008,0.026,1,0.2,0.01,142.14,116.38,104.56
0.008,0.026,1,0.2,0.058,143.9,122.92,115.47
0.008,0.026,1,0.2,0.106,146.62,124.78,122.45
0.008,0.026,1,0.2,0.154,148.74,129.12,126.84
0.008,0.026,1,0.2,0.202,151.65,130.71,128.35
0.008,0.026,1,0.2,0.25,152.83,133.68,132.63
0.008,0.026,1,0.4,0.01,139.18,117.14,106.19
0.008,0.026,1,0.4,0.058,146,122.46,116.66
0.008,0.026,1,0.4,0.106,147.51,125.51,123.04
0.008,0.026,1,0.4,0.154,151.46,128.17,126.47
0.008,0.026,1,0.4,0.202,148.51,133.71,129.8
0.008,0.026,1,0.4,0.25,151.37,134.9,131.79
0.008,0.026,1,0.6,0.01,137.36,118.66,106.51
0.008,0.026,1,0.6,0.058,141.88,125.67,118.19
0.008,0.026,1,0.6,0.106,147.27,128.62,123.63
0.008,0.026,1,0.6,0.154,147.17,130.22,129.22
0.008,0.026,1,0.6,0.202,149.22,131.62,132.53
0.008,0.026,1,0.6,0.25,151.7,135.08,133.31
0.008,0.026,1,0.8,0.01,136.63,116.86,109.94
0.008,0.026,1,0.8,0.058,141.57,124.89,118.75
0.008,0.026,1,0.8,0.106,144.98,128.02,124.87
0.008,0.026,1,0.8,0.154,148.75,129.35,129.39
0.008,0.026,1,0.8,0.202,148.9,131.07,131.53
0.008,0.026,1,0.8,0.25,151.22,133.34,133.96
0.008,0.026,1,1,0.01,137.62,116.8,110.98
0.008,0.026,1,1,0.058,140.75,123.51,121.53
0.008,0.026,1,1,0.106,145.7,126.52,125.43
0.008,0.026,1,1,0.154,147.44,129.72,129.72
0.008,0.026,1,1,0.202,149.1,131.48,132.22
0.008,0.026,1,1,0.25,150.33,133.21,134.2
0.008,0.13,0,0,0.01,131.57,85.46,77.41
0.008,0.13,0,0,0.058,139.75,105.38,101.4
0.008,0.13,0,0,0.106,145.41,114.41,113.41
0.008,0.13,0,0,0.154,146.36,119.87,119.4
0.008,0.13,0,0,0.202,149.38,125.37,124.71
0.008,0.13,0,0,0.25,149.1,127.12,129.01
0.008,0.13,0,0.2,0.01,126.24,84.47,77.08
0.008,0.13,0,0.2,0.058,136.45,104.08,99.96
0.008,0.13,0,0.2,0.106,141.88,113.13,112.41
0.008,0.13,0,0.2,0.154,143.48,119.39,122.36
0.008,0.13,0,0.2,0.202,147.45,127.09,125.81
0.008,0.13,0,0.2,0.25,150.05,128.3,128.94
0.008,0.13,0,0.4,0.01,123.23,84.15,79.11
0.008,0.13,0,0.4,0.058,133.84,102.26,101.82
0.008,0.13,0,0.4,0.106,138.86,113.52,115.02
0.008,0.13,0,0.4,0.154,142.19,119.5,122.26
0.008,0.13,0,0.4,0.202,148.72,125.57,125.03
0.008,0.13,0,0.4,0.25,153.08,130.69,130.38
0.008,0.13,0,0.6,0.01,124,84.22,77.79
0.008,0.13,0,0.6,0.058,133.99,102.77,104.19
0.008,0.13,0,0.6,0.106,140.89,115.15,116.36
0.008,0.13,0,0.6,0.154,145.79,121.8,123.81
0.008,0.13,0,0.6,0.202,148.65,126.96,127.46
0.008,0.13,0,0.6,0.25,154.23,129.2,130.14
0.008,0.13,0,0.8,0.01,121.06,82.9,81.88
0.008,0.13,0,0.8,0.058,130.66,101.6,106.53
0.008,0.13,0,0.8,0.106,140.15,113.97,118.55
0.008,0.13,0,0.8,0.154,146.59,120.67,124.6
0.008,0.13,0,0.8,0.202,147.13,126.31,128.58
0.008,0.13,0,0.8,0.25,152.11,129.48,131.6
0.008,0.13,0,1,0.01,116.93,83.18,85.86
0.008,0.13,0,1,0.058,130.62,101.25,109.66
0.008,0.13,0,1,0.106,135.24,113.13,119
0.008,0.13,0,1,0.154,143.55,117.97,122.97
0.008,0.13,0,1,0.202,143.49,125.46,127.78
0.008,0.13,0,1,0.25,147.86,129.96,132.84
0.008,0.13,0.2,0,0.01,131.84,85.73,75.25
0.008,0.13,0.2,0,0.058,136.65,100.83,101.6
0.008,0.13,0.2,0,0.106,144.58,113.79,111.62
0.008,0.13,0.2,0,0.154,147.8,118.92,120.47
0.008,0.13,0.2,0,0.202,148.33,125.59,125.69
0.008,0.13,0.2,0,0.25,151.6,129.72,129.12
0.008,0.13,0.2,0.2,0.01,128.93,83.54,76.71
0.008,0.13,0.2,0.2,0.058,134.65,100.67,100.32
0.008,0.13,0.2,0.2,0.106,144.18,111.55,111.74
0.008,0.13,0.2,0.2,0.154,149.31,120.46,122.42
0.008,0.13,0.2,0.2,0.202,152.34,125.56,127.61
0.008,0.13,0.2,0.2,0.25,153.48,129.52,130.44
0.008,0.13,0.2,0.4,0.01,127.65,83.39,79.72
0.008,0.13,0.2,0.4,0.058,136.86,106.62,106.06
0.008,0.13,0.2,0.4,0.106,142.99,115.54,113.97
0.008,0.13,0.2,0.4,0.154,145.83,120.02,123.98
0.008,0.13,0.2,0.4,0.202,150.78,125.35,127.45
0.008,0.13,0.2,0.4,0.25,150.1,129.44,131.31
0.008,0.13,0.2,0.6,0.01,124.31,82.93,82.21
0.008,0.13,0.2,0.6,0.058,134.91,104.28,108.05
0.008,0.13,0.2,0.6,0.106,141.67,114.16,115.38
0.008,0.13,0.2,0.6,0.154,145.6,120.15,124.29
0.008,0.13,0.2,0.6,0.202,149.82,125.35,127.82
0.008,0.13,0.2,0.6,0.25,149.32,126.85,130.79
0.008,0.13,0.2,0.8,0.01,121.75,82.17,83.95
0.008,0.13,0.2,0.8,0.058,130.78,101.13,104.68
0.008,0.13,0.2,0.8,0.106,139.31,111.9,116.4
0.008,0.13,0.2,0.8,0.154,141.46,118.1,121.2
0.008,0.13,0.2,0.8,0.202,146.2,122.06,126.84
0.008,0.13,0.2,0.8,0.25,147.53,126.86,129.68
0.008,0.13,0.2,1,0.01,118.89,81.74,87.59
0.008,0.13,0.2,1,0.058,129.99,102.3,107.4
0.008,0.13,0.2,1,0.106,135.33,112.42,117.09
0.008,0.13,0.2,1,0.154,141.47,118.7,124.23
0.008,0.13,0.2,1,0.202,143.56,122.42,130.09
0.008,0.13,0.2,1,0.25,148.33,128.47,132.88
0.008,0.13,0.4,0,0.01,132.88,85.69,76.06
0.008,0.13,0.4,0,0.058,138.25,104.37,98.89
0.008,0.13,0.4,0,0.106,141.02,112.23,111.63
0.008,0.13,0.4,0,0.154,144.94,119.31,119.47
0.008,0.13,0.4,0,0.202,147.52,122.73,125.18
0.008,0.13,0.4,0,0.25,150.53,128.07,130.16
0.008,0.13,0.4,0.2,0.01,125.74,83.79,73.02
0.008,0.13,0.4,0.2,0.058,135.9,103.07,101.96
0.008,0.13,0.4,0.2,0.106,139.87,112.13,112.55
0.008,0.13,0.4,0.2,0.154,143.53,119.1,120.57
0.008,0.13,0.4,0.2,0.202,145.8,123.6,124.18
0.008,0.13,0.4,0.2,0.25,149.4,126.5,131.11
0.008,0.13,0.4,0.4,0.01,124.74,81.27,74.67
0.008,0.13,0.4,0.4,0.058,132.35,101.53,102.57
0.008,0.13,0.4,0.4,0.106,137.22,112.5,113.16
0.008,0.13,0.4,0.4,0.154,143.02,119.36,119.47
0.008,0.13,0.4,0.4,0.202,147.59,123.11,124.47
0.008,0.13,0.4,0.4,0.25,149,128.63,125.71
0.008,0.13,0.4,0.6,0.01,122,81.57,77.93
0.008,0.13,0.4,0.6,0.058,128.97,101.17,102.21
0.008,0.13,0.4,0.6,0.106,135.14,111.23,113.42
0.008,0.13,0.4,0.6,0.154,140.55,118.92,119.33
0.008,0.13,0.4,0.6,0.202,145.95,123.38,124.54
0.008,0.13,0.4,0.6,0.25,148.91,127.71,126.52
0.008,0.13,0.4,0.8,0.01,119.27,80.92,82.5
0.008,0.13,0.4,0.8,0.058,128.55,100.95,103.35
0.008,0.13,0.4,0.8,0.106,133.24,112.94,113.7
0.008,0.13,0.4,0.8,0.154,138.75,117.98,120.25
0.008,0.13,0.4,0.8,0.202,142.32,123.32,126.84
0.008,0.13,0.4,0.8,0.25,144.54,127.7,129.74
0.008,0.13,0.4,1,0.01,115.11,83.16,88.11
0.008,0.13,0.4,1,0.058,126.52,103.64,106.83
0.008,0.13,0.4,1,0.106,131.84,112.6,115.95
0.008,0.13,0.4,1,0.154,135.06,118.22,123.25
0.008,0.13,0.4,1,0.202,141.16,123.28,126.86
0.008,0.13,0.4,1,0.25,144.69,126.97,129.67
0.008,0.13,0.6,0,0.01,129.2,84.43,75.29
0.008,0.13,0.6,0,0.058,137.08,104.89,101.45
0.008,0.13,0.6,0,0.106,139.45,112.19,113.27
0.008,0.13,0.6,0,0.154,142.13,118.53,118.36
0.008,0.13,0.6,0,0.202,145.26,120.83,124.78
0.008,0.13,0.6,0,0.25,148.43,126.4,126.41
0.008,0.13,0.6,0.2,0.01,126.98,83.42,76.78
0.008,0.13,0.6,0.2,0.058,135.03,104.3,100.98
0.008,0.13,0.6,0.2,0.106,141.16,110.54,110.5
0.008,0.13,0.6,0.2,0.154,142.76,116.95,118.84
0.008,0.13,0.6,0.2,0.202,146.38,123.67,123.18
0.008,0.13,0.6,0.2,0.25,149.01,126.57,127.77
0.008,0.13,0.6,0.4,0.01,124.2,83,76.9
0.008,0.13,0.6,0.4,0.058,133.31,101.69,102.97
0.008,0.13,0.6,0.4,0.106,139.58,110.99,111.14
0.008,0.13,0.6,0.4,0.154,142.39,117.38,119.81
0.008,0.13,0.6,0.4,0.202,146.3,121.37,123.81
0.008,0.13,0.6,0.4,0.25,147.27,125.48,128.39
0.008,0.13,0.6,0.6,0.01,123,82.89,79.09
0.008,0.13,0.6,0.6,0.058,131.67,102.92,103.54
0.008,0.13,0.6,0.6,0.106,137.6,110.76,112.32
0.008,0.13,0.6,0.6,0.154,141.38,118.39,118.58
0.008,0.13,0.6,0.6,0.202,144.73,125.76,125.4
0.008,0.13,0.6,0.6,0.25,149.39,126.9,129.73
0.008,0.13,0.6,0.8,0.01,121.85,84.72,84
0.008,0.13,0.6,0.8,0.058,131.81,103.09,105.25
0.008,0.13,0.6,0.8,0.106,137.21,114.05,115.57
0.008,0.13,0.6,0.8,0.154,139.32,118.46,120.46
0.008,0.13,0.6,0.8,0.202,143.81,125.25,125.86
0.008,0.13,0.6,0.8,0.25,146.92,125.46,128.97
0.008,0.13,0.6,1,0.01,117.53,82.85,86.51
0.008,0.13,0.6,1,0.058,126.93,102.19,106.62
0.008,0.13,0.6,1,0.106,135.04,112.4,117.19
0.008,0.13,0.6,1,0.154,139.17,118.2,122.48
0.008,0.13,0.6,1,0.202,143.42,124.88,126.43
0.008,0.13,0.6,1,0.25,147.12,125.64,129.72
0.008,0.13,0.8,0,0.01,133.47,85.96,74.27
0.008,0.13,0.8,0,0.058,139.67,103.56,100.7
0.008,0.13,0.8,0,0.106,144.44,113.75,113.58
0.008,0.13,0.8,0,0.154,149.15,118.98,118.12
0.008,0.13,0.8,0,0.202,149.6,123.4,124.44
0.008,0.13,0.8,0,0.25,152.8,127.99,126.81
0.008,0.13,0.8,0.2,0.01,128.39,84.97,74.95
0.008,0.13,0.8,0.2,0.058,137.44,102.99,101.41
0.008,0.13,0.8,0.2,0.106,143.36,111.49,110.55
0.008,0.13,0.8,0.2,0.154,149.2,116.45,118.54
0.008,0.13,0.8,0.2,0.202,148.87,122.7,123.93
0.008,0.13,0.8,0.2,0.25,149.26,125.74,128.33
0.008,0.13,0.8,0.4,0.01,125.59,82.68,78.61
0.008,0.13,0.8,0.4,0.058,131.52,103.62,102.69
0.008,0.13,0.8,0.4,0.106,135.01,110.37,111.31
0.008,0.13,0.8,0.4,0.154,139.05,117.97,119
0.008,0.13,0.8,0.4,0.202,138.25,121.09,122.8
0.008,0.13,0.8,0.4,0.25,142.31,124.58,127.85
0.008,0.13,0.8,0.6,0.01,119.82,83.98,79.37
0.008,0.13,0.8,0.6,0.058,130.39,103.08,101.65
0.008,0.13,0.8,0.6,0.106,134.5,110.69,113
0.008,0.13,0.8,0.6,0.154,140.97,118.06,118.87
0.008,0.13,0.8,0.6,0.202,140.96,121.11,121.91
0.008,0.13,0.8,0.6,0.25,143.17,125.15,126.92
0.008,0.13,0.8,0.8,0.01,117.47,83.22,83.54
0.008,0.13,0.8,0.8,0.058,127.5,102.44,103.28
0.008,0.13,0.8,0.8,0.106,132.93,109.21,112.04
0.008,0.13,0.8,0.8,0.154,137.5,116.94,121.19
0.008,0.13,0.8,0.8,0.202,143.74,123.42,128.89
0.008,0.13,0.8,0.8,0.25,148.72,127.18,131.43
0.008,0.13,0.8,1,0.01,119.23,83.26,87.76
0.008,0.13,0.8,1,0.058,129.75,102.01,107.66
0.008,0.13,0.8,1,0.106,136.51,111.53,117.66
0.008,0.13,0.8,1,0.154,140.19,118.38,124
