Cm,Ch,Bm,Bh,T,sR,sG,sB
0.125,0.32,1,0.75,0.01,82.04,43.62,44.53
0.125,0.32,1,0.75,0.13,77.72,54.96,48.03
0.125,0.32,1,0.75,0.25,75.51,55.77,47.25
0.125,0.32,1,0.75,0.25,75.51,55.77,47.25
1,0,0,0,0.01,101.08,80.67,51.01
1,0,0,0,0.13,41.34,22.75,12.18
1,0,0,0,0.25,37.43,22.69,12.61
1,0,0,0,0.25,37.43,22.69,12.61
1,0,0,0.5,0.01,101.08,80.67,51.01
1,0,0,0.5,0.13,41.34,22.75,12.18
1,0,0,0.5,0.25,37.43,22.69,12.61
1,0,0,0.5,0.25,37.43,22.69,12.61
1,0,0,1,0.01,101.08,80.67,51.01
1,0,0,1,0.13,41.34,22.75,12.18
1,0,0,1,0.25,37.43,22.69,12.61
1,0,0,1,0.25,37.43,22.69,12.61
1,0,0,0.75,0.01,101.08,80.67,51.01
1,0,0,0.75,0.13,41.34,22.75,12.18
1,0,0,0.75,0.25,37.43,22.69,12.61
1,0,0,0.75,0.25,37.43,22.69,12.61
1,0,0.5,0,0.01,93.88,72.53,48.76
1,0,0.5,0,0.13,28.1,16.75,11.69
1,0,0.5,0,0.25,25.81,17.98,12.56
1,0,0.5,0,0.25,25.81,17.98,12.56
1,0,0.5,0.5,0.01,98.37,72.67,48.91
1,0,0.5,0.5,0.13,28.46,18.76,12.33
1,0,0.5,0.5,0.25,25.81,17.98,12.56
1,0,0.5,0.5,0.25,25.81,17.98,12.56
1,0,0.5,1,0.01,98.37,72.67,48.91
1,0,0.5,1,0.13,28.46,18.76,12.33
1,0,0.5,1,0.25,25.81,17.98,12.56
1,0,0.5,1,0.25,25.81,17.98,12.56
1,0,0.5,0.75,0.01,98.37,72.67,48.91
1,0,0.5,0.75,0.13,28.46,18.76,12.33
1,0,0.5,0.75,0.25,25.81,17.98,12.56
1,0,0.5,0.75,0.25,25.81,17.98,12.56
1,0,1,0,0.01,86.89,63.37,46.28
1,0,1,0,0.13,24.04,15.11,11.05
1,0,1,0,0.25,22.13,15.13,11.11
1,0,1,0,0.25,22.13,15.13,11.11
1,0,1,0.5,0.01,86.89,63.37,46.28
1,0,1,0.5,0.13,24.04,15.11,11.05
1,0,1,0.5,0.25,22.13,15.13,11.11
1,0,1,0.5,0.25,22.13,15.13,11.11
1,0,1,1,0.01,86.89,63.37,46.28
1,0,1,1,0.13,24.04,15.11,11.05
1,0,1,1,0.25,22.13,15.13,11.11
1,0,1,1,0.25,22.13,15.13,11.11
1,0,1,0.75,0.01,86.89,63.37,46.28
1,0,1,0.75,0.13,24.04,15.11,11.05
1,0,1,0.75,0.25,22.13,15.13,11.11
1,0,1,0.75,0.25,22.13,15.13,11.11
1,0,0.01,0,0.01,104.16,82.77,55.07
1,0,0.01,0,0.13,40.75,23.33,13.68
1,0,0.01,0,0.25,38.4,22.38,14
1,0,0.01,0,0.25,38.4,22.38,14
1,0,0.01,0.5,0.01,104.16,82.77,55.07
1,0,0.01,0.5,0.13,40.75,23.33,13.68
1,0,0.01,0.5,0.25,38.4,22.38,14
1,0,0.01,0.5,0.25,38.4,22.38,14
1,0,0.01,1,0.01,104.16,82.77,55.07
1,0,0.01,1,0.13,40.75,23.33,13.68
1,0,0.01,1,0.25,38.4,22.38,14
1,0,0.01,1,0.25,38.4,22.38,14
1,0,0.01,0.75,0.01,104.16,82.77,55.07
1,0,0.01,0.75,0.13,40.75,23.33,13.68
1,0,0.01,0.75,0.25,38.4,22.38,14
1,0,0.01,0.75,0.25,38.4,22.38,14
1,0,0.5,0,0.01,98.37,72.67,48.91
1,0,0.5,0,0.13,28.46,18.76,12.33
1,0,0.5,0,0.25,25.81,17.98,12.56
1,0,0.5,0,0.25,25.81,17.98,12.56
1,0,0.5,0.5,0.01,98.37,72.67,48.91
1,0,0.5,0.5,0.13,28.46,18.76,12.33
1,0,0.5,0.5,0.25,25.81,17.98,12.56
1,0,0.5,0.5,0.25,25.81,17.98,12.56
1,0,0.5,1,0.01,98.37,72.67,48.91
1,0,0.5,1,0.13,28.46,18.76,12.33
1,0,0.5,1,0.25,25.81,17.98,12.56
1,0,0.5,1,0.25,25.81,17.98,12.56
1,0,0.5,0.75,0.01,98.37,72.67,48.91
1,0,0.5,0.75,0.13,28.46,18.76,12.33
1,0,0.5,0.75,0.25,25.81,17.98,12.56
1,0,0.5,0.75,0.25,25.81,17.98,12.56
1,0,1,0,0.01,86.89,63.37,46.28
1,0,1,0,0.13,24.04,15.11,11.05
1,0,1,0,0.25,22.13,15.13,11.11
1,0,1,0,0.25,22.13,15.13,11.11
1,0,1,0.5,0.01,86.89,63.37,46.28
1,0,1,0.5,0.13,24.04,15.11,11.05
1,0,1,0.5,0.25,22.13,15.13,11.11
1,0,1,0.5,0.25,22.13,15.13,11.11
1,0,1,1,0.01,86.89,63.37,46.28
1,0,1,1,0.13,24.04,15.11,11.05
1,0,1,1,0.25,22.13,15.13,11.11
1,0,1,1,0.25,22.13,15.13,11.11
1,0,1,0.75,0.01,88.89,66.23,45.73
1,0,1,0.75,0.13,21.55,14.28,10.35
1,0,1,0.75,0.25,20.81,13.99,10.41
1,0,1,0.75,0.25,20.81,13.99,10.41
1,0.063,0,0,0.01,95.71,50.58,22.79
1,0.063,0,0,0.13,39.88,20.83,12.8
1,0.063,0,0,0.25,36.27,21.83,12.93
1,0.063,0,0,0.25,36.27,21.83,12.93
1,0.063,0,0.5,0.01,91.32,49.68,26.06
1,0.063,0,0.5,0.13,40.22,21.27,12.62
1,0.063,0,0.5,0.25,35.56,21.73,12.98
1,0.063,0,0.5,0.25,35.56,21.73,12.98
1,0.063,0,1,0.01,87.43,47.98,30.86
1,0.063,0,1,0.13,38.93,20.63,12.84
1,0.063,0,1,0.25,35.52,21.82,12.96
1,0.063,0,1,0.25,35.52,21.82,12.96
1,0.063,0,0.75,0.01,87.68,48.74,28.4
1,0.063,0,0.75,0.13,38.65,20.35,12.81
1,0.063,0,0.75,0.25,35.22,21.78,12.98
1,0.063,0,0.75,0.25,35.22,21.78,12.98
1,0.063,0.5,0,0.01,85.76,43.01,19.63
1,0.063,0.5,0,0.13,26.34,16.73,11.5
1,0.063,0.5,0,0.25,26.19,17.07,11.45
1,0.063,0.5,0,0.25,26.19,17.07,11.45
1,0.063,0.5,0.5,0.01,82,42.01,21.08
1,0.063,0.5,0.5,0.13,26.72,16.97,11.47
1,0.063,0.5,0.5,0.25,26.25,17.06,11.44
1,0.063,0.5,0.5,0.25,26.25,17.06,11.44
1,0.063,0.5,1,0.01,80.44,40.45,27.21
1,0.063,0.5,1,0.13,26.25,17.47,11.43
1,0.063,0.5,1,0.25,26.27,17.09,11.44
1,0.063,0.5,1,0.25,26.27,17.09,11.44
1,0.063,0.5,0.75,0.01,82.91,40.94,23.67
1,0.063,0.5,0.75,0.13,26.23,17.14,11.46
1,0.063,0.5,0.75,0.25,26.16,17.07,11.45
1,0.063,0.5,0.75,0.25,26.16,17.07,11.45
1,0.063,1,0,0.01,77.91,37.27,16.6
1,0.063,1,0,0.13,21.47,13.95,10.39
1,0.063,1,0,0.25,20.81,13.99,10.41
1,0.063,1,0,0.25,20.81,13.99,10.41
1,0.063,1,0.5,0.01,76.32,36.94,18.69
1,0.063,1,0.5,0.13,21.23,14.05,10.38
1,0.063,1,0.5,0.25,20.98,13.97,10.41
1,0.063,1,0.5,0.25,20.98,13.97,10.41
1,0.063,1,1,0.01,71.68,34.96,24.18
1,0.063,1,1,0.13,21.17,13.86,10.41
1,0.063,1,1,0.25,20.97,13.97,10.41
1,0.063,1,1,0.25,20.97,13.97,10.41
1,0.063,1,0.75,0.01,74.41,34.38,21.32
1,0.063,1,0.75,0.13,21.28,13.98,10.39
1,0.063,1,0.75,0.25,21.05,13.97,10.41
1,0.063,1,0.75,0.25,21.05,13.97,10.41
1,0.063,0.01,0,0.01,95.16,50.33,22.51
1,0.063,0.01,0,0.13,40.67,20.77,12.74
1,0.063,0.01,0,0.25,35.11,21.83,12.92
1,0.063,0.01,0,0.25,35.11,21.83,12.92
1,0.063,0.01,0.5,0.01,91.02,49.17,25.91
1,0.063,0.01,0.5,0.13,38.77,20.68,12.82
1,0.063,0.01,0.5,0.25,35.37,21.67,12.94
1,0.063,0.01,0.5,0.25,35.37,21.67,12.94
1,0.063,0.01,1,0.01,88.68,47.6,29.65
1,0.063,0.01,1,0.13,39.53,20.53,12.83
1,0.063,0.01,1,0.25,35.33,21.66,12.94
1,0.063,0.01,1,0.25,35.33,21.66,12.94
1,0.063,0.01,0.75,0.01,87.96,48.9,27.88
1,0.063,0.01,0.75,0.13,38.74,20.72,12.82
1,0.063,0.01,0.75,0.25,34.99,21.56,12.97
1,0.063,0.01,0.75,0.25,34.99,21.56,12.97
1,0.063,0.5,0,0.01,85.76,43.01,19.63
1,0.063,0.5,0,0.13,26.34,16.73,11.5
1,0.063,0.5,0,0.25,26.19,17.07,11.45
1,0.063,0.5,0,0.25,26.19,17.07,11.45
1,0.063,0.5,0.5,0.01,82,42.01,21.08
1,0.063,0.5,0.5,0.13,26.72,16.97,11.47
1,0.063,0.5,0.5,0.25,26.25,17.06,11.44
1,0.063,0.5,0.5,0.25,26.25,17.06,11.44
1,0.063,0.5,1,0.01,80.44,40.45,27.21
1,0.063,0.5,1,0.13,28.03,17.41,11.37
1,0.063,0.5,1,0.25,25.21,17.7,11.78
1,0.063,0.5,1,0.25,25.21,17.7,11.78
1,0.063,0.5,0.75,0.01,83.63,42.3,25.68
1,0.063,0.5,0.75,0.13,27.95,17.68,11.68
1,0.063,0.5,0.75,0.25,25.39,17.7,11.78
1,0.063,0.5,0.75,0.25,25.39,17.7,11.78
1,0.063,1,0,0.01,73.59,39,21.07
1,0.063,1,0,0.13,21.88,13.85,11.14
1,0.063,1,0,0.25,21.98,13.85,11.13
1,0.063,1,0,0.25,21.98,13.85,11.13
1,0.063,1,0.5,0.01,71.9,38.31,22.29
1,0.063,1,0.5,0.13,22.13,13.83,11.13
1,0.063,1,0.5,0.25,21.96,13.85,11.13
1,0.063,1,0.5,0.25,21.96,13.85,11.13
1,0.063,1,1,0.01,70.35,35.5,27.21
1,0.063,1,1,0.13,21.63,13.86,11.14
1,0.063,1,1,0.25,21.98,13.85,11.13
1,0.063,1,1,0.25,21.98,13.85,11.13
1,0.063,1,0.75,0.01,71.02,36.46,24.15
1,0.063,1,0.75,0.13,21.7,13.89,11.14
1,0.063,1,0.75,0.25,21.97,13.85,11.13
1,0.063,1,0.75,0.25,21.97,13.85,11.13
1,1,0,0,0.01,68.49,16.82,12.69
1,1,0,0,0.13,37.77,20.74,13.01
1,1,0,0,0.25,35.07,21.51,12.98
1,1,0,0,0.25,35.07,21.51,12.98
1,1,0,0.5,0.01,51.28,18.91,14.08
1,1,0,0.5,0.13,36.4,21.11,13
1,1,0,0.5,0.25,34.85,21.62,12.97
1,1,0,0.5,0.25,34.85,21.62,12.97
1,1,0,1,0.01,43.71,19.74,15.14
1,1,0,1,0.13,36.71,21.04,13
1,1,0,1,0.25,34.64,21.62,12.98
1,1,0,1,0.25,34.64,21.62,12.98
1,1,0,0.75,0.01,46.36,19.19,14.56
1,1,0,0.75,0.13,36.56,21.06,13.01
1,1,0,0.75,0.25,35.39,21.53,12.96
1,1,0,0.75,0.25,35.39,21.53,12.96
1,1,0.5,0,0.01,62.67,13.38,10.59
1,1,0.5,0,0.13,26.16,17.66,11.76
1,1,0.5,0,0.25,25.48,17.73,11.77
1,1,0.5,0,0.25,25.48,17.73,11.77
1,1,0.5,0.5,0.01,45.07,15.86,12.16
1,1,0.5,0.5,0.13,25.82,17.66,11.77
1,1,0.5,0.5,0.25,25.4,17.74,11.77
1,1,0.5,0.5,0.25,25.4,17.74,11.77
1,1,0.5,1,0.01,38.14,16.16,13.16
1,1,0.5,1,0.13,25.96,17.75,11.75
1,1,0.5,1,0.25,25.44,17.73,11.77
1,1,0.5,1,0.25,25.44,17.73,11.77
1,1,0.5,0.75,0.01,41.23,15.92,12.74
1,1,0.5,0.75,0.13,25.8,17.69,11.77
1,1,0.5,0.75,0.25,25.33,17.74,11.77
1,1,0.5,0.75,0.25,25.33,17.74,11.77
1,1,1,0,0.01,54.27,11.22,9.97
1,1,1,0,0.13,21.18,13.9,11.15
1,1,1,0,0.25,21.97,13.85,11.13
1,1,1,0,0.25,21.97,13.85,11.13
1,1,1,0.5,0.01,38.86,13.22,11.45
1,1,1,0.5,0.13,21.09,13.91,11.15
1,1,1,0.5,0.25,21.97,13.85,11.13
1,1,1,0.5,0.25,21.97,13.85,11.13
1,1,1,1,0.01,33.67,13.73,12.97
1,1,1,1,0.13,21.34,13.91,11.14
1,1,1,1,0.25,21.98,13.85,11.13
1,1,1,1,0.25,21.98,13.85,11.13
1,1,1,0.75,0.01,36.26,13.49,11.9
1,1,1,0.75,0.13,21.19,13.9,11.15
1,1,1,0.75,0.25,21.97,13.85,11.13
1,1,1,0.75,0.25,21.97,13.85,11.13
1,1,0.01,0,0.01,67.84,17.01,12.7
1,1,0.01,0,0.13,36.38,20.8,13.02
1,1,0.01,0,0.25,34.98,21.45,12.96
1,1,0.01,0,0.25,34.98,21.45,12.96
1,1,0.01,0.5,0.01,51.09,18.99,14.01
1,1,0.01,0.5,0.13,35.87,21.07,13
1,1,0.01,0.5,0.25,34.22,21.58,12.97
1,1,0.01,0.5,0.25,34.22,21.58,12.97
1,1,0.01,1,0.01,43.75,19.78,15.1
1,1,0.01,1,0.13,35.76,20.98,13.02
1,1,0.01,1,0.25,34.42,21.57,12.96
1,1,0.01,1,0.25,34.42,21.57,12.96
1,1,0.01,0.75,0.01,46.64,19.21,14.54
1,1,0.01,0.75,0.13,36.39,20.95,13
1,1,0.01,0.75,0.25,34.97,21.49,12.96
1,1,0.01,0.75,0.25,34.97,21.49,12.96
1,1,0.5,0,0.01,62.67,13.38,10.59
1,1,0.5,0,0.13,26.16,17.66,11.76
1,1,0.5,0,0.25,25.48,17.73,11.77
1,1,0.5,0,0.25,25.48,17.73,11.77
1,1,0.5,0.5,0.01,45.07,15.86,12.16
1,1,0.5,0.5,0.13,25.82,17.66,11.77
1,1,0.5,0.5,0.25,25.4,17.74,11.77
1,1,0.5,0.5,0.25,25.4,17.74,11.77
1,1,0.5,1,0.01,38.14,16.16,13.16
1,1,0.5,1,0.13,25.96,17.75,11.75
1,1,0.5,1,0.25,25.45,17.73,11.77
1,1,0.5,1,0.25,27.41,18.42,12.23
1,1,0.5,0.75,0.01,42.34,16.17,12.23
1,1,0.5,0.75,0.13,26.31,18.48,12.26
1,1,0.5,0.75,0.25,27.46,18.41,12.23
1,1,0.5,0.75,0.25,27.46,18.41,12.23
1,1,1,0,0.01,54.9,12.03,9.48
1,1,1,0,0.13,22.21,15.3,10.06
1,1,1,0,0.25,22.15,15.3,10.07
1,1,1,0,0.25,22.15,15.3,10.07
1,1,1,0.5,0.01,39.29,14.21,10.82
1,1,1,0.5,0.13,22.18,15.29,10.07
1,1,1,0.5,0.25,22.16,15.3,10.07
1,1,1,0.5,0.25,22.16,15.3,10.07
1,1,1,1,0.01,33.29,14.69,11.73
1,1,1,1,0.13,22.1,15.32,10.06
1,1,1,1,0.25,22.16,15.3,10.07
1,1,1,1,0.25,22.16,15.3,10.07
1,1,1,0.75,0.01,35.91,14.26,11.29
1,1,1,0.75,0.13,22.07,15.31,10.07
1,1,1,0.75,0.25,22.17,15.3,10.07
1,1,1,0.75,0.25,22.17,15.3,10.07
1,0,0,0,0.01,107.91,82.35,55.01
1,0,0,0,0.13,41.48,23.17,13.61
1,0,0,0,0.25,35.96,22.62,13.96
1,0,0,0,0.25,35.96,22.62,13.96
1,0,0,0.5,0.01,107.91,82.35,55.01
1,0,0,0.5,0.13,41.48,23.17,13.61
1,0,0,0.5,0.25,35.96,22.62,13.96
1,0,0,0.5,0.25,35.96,22.62,13.96
1,0,0,1,0.01,107.91,82.35,55.01
1,0,0,1,0.13,41.48,23.17,13.61
1,0,0,1,0.25,35.96,22.62,13.96
1,0,0,1,0.25,35.96,22.62,13.96
1,0,0,0.75,0.01,107.91,82.35,55.01
1,0,0,0.75,0.13,41.48,23.17,13.61
1,0,0,0.75,0.25,35.96,22.62,13.96
1,0,0,0.75,0.25,35.96,22.62,13.96
1,0,0.5,0,0.01,95.1,73.13,48.53
1,0,0.5,0,0.13,28.19,18.31,12.25
1,0,0.5,0,0.25,27.55,18.43,12.22
1,0,0.5,0,0.25,27.55,18.43,12.22
1,0,0.5,0.5,0.01,95.1,73.13,48.53
1,0,0.5,0.5,0.13,28.19,18.31,12.25
1,0,0.5,0.5,0.25,27.55,18.43,12.22
1,0,0.5,0.5,0.25,27.55,18.43,12.22
1,0,0.5,1,0.01,95.1,73.13,48.53
1,0,0.5,1,0.13,28.19,18.31,12.25
1,0,0.5,1,0.25,27.55,18.43,12.22
1,0,0.5,1,0.25,27.55,18.43,12.22
1,0,0.5,0.75,0.01,95.1,73.13,48.53
1,0,0.5,0.75,0.13,28.19,18.31,12.25
1,0,0.5,0.75,0.25,27.55,18.43,12.22
1,0,0.5,0.75,0.25,27.55,18.43,12.22
1,0,1,0,0.01,83.59,65.35,43.8
1,0,1,0,0.13,22.28,15.5,10.03
1,0,1,0,0.25,22.14,15.3,10.07
1,0,1,0,0.25,22.14,15.3,10.07
1,0,1,0.5,0.01,83.59,65.35,43.8
1,0,1,0.5,0.13,22.28,15.5,10.03
1,0,1,0.5,0.25,22.14,15.3,10.07
1,0,1,0.5,0.25,22.14,15.3,10.07
1,0,1,1,0.01,83.59,65.35,43.8
1,0,1,1,0.13,22.28,15.5,10.03
1,0,1,1,0.25,22.14,15.3,10.07
1,0,1,1,0.25,22.14,15.3,10.07
1,0,1,0.75,0.01,83.59,65.35,43.8
1,0,1,0.75,0.13,22.28,15.5,10.03
1,0,1,0.75,0.25,22.14,15.3,10.07
1,0,1,0.75,0.25,22.14,15.3,10.07
1,0,0.01,0,0.01,106.64,81.96,54.81
1,0,0.01,0,0.13,40.77,23.19,13.57
1,0,0.01,0,0.25,34.95,22.57,13.92
1,0,0.01,0,0.25,34.95,22.57,13.92
1,0,0.01,0.5,0.01,106.64,81.96,54.81
1,0,0.01,0.5,0.13,40.77,23.19,13.57
1,0,0.01,0.5,0.25,34.95,22.57,13.92
1,0,0.01,0.5,0.25,34.95,22.57,13.92
1,0,0.01,1,0.01,105.03,77.59,55.47
1,0,0.01,1,0.13,39.69,22.41,14.19
1,0,0.01,1,0.25,37.83,22.96,14.08
1,0,0.01,1,0.25,37.83,22.96,14.08
1,0,0.01,0.75,0.01,104.88,77.82,52.4
1,0,0.01,0.75,0.13,39.69,22.41,14.19
1,0,0.01,0.75,0.25,37.83,22.96,14.08
1,0,0.01,0.75,0.25,37.83,22.96,14.08
1,0,0.5,0,0.01,91.29,74.45,48.79
1,0,0.5,0,0.13,28.16,18.46,11.43
1,0,0.5,0,0.25,28.08,18.07,11.46
1,0,0.5,0,0.25,28.08,18.07,11.46
1,0,0.5,0.5,0.01,91.29,74.45,48.79
1,0,0.5,0.5,0.13,28.16,18.46,11.43
1,0,0.5,0.5,0.25,28.08,18.07,11.46
1,0,0.5,0.5,0.25,28.08,18.07,11.46
1,0,0.5,1,0.01,91.29,74.45,48.79
1,0,0.5,1,0.13,28.16,18.46,11.43
1,0,0.5,1,0.25,28.08,18.07,11.46
1,0,0.5,1,0.25,28.08,18.07,11.46
1,0,0.5,0.75,0.01,91.29,74.45,48.79
1,0,0.5,0.75,0.13,28.16,18.46,11.43
1,0,0.5,0.75,0.25,28.08,18.07,11.46
1,0,0.5,0.75,0.25,28.08,18.07,11.46
1,0,1,0,0.01,89.78,68.1,46.52
1,0,1,0,0.13,22.51,15.42,8.39
1,0,1,0,0.25,22.32,15.31,8.41
1,0,1,0,0.25,22.32,15.31,8.41
1,0,1,0.5,0.01,89.78,68.1,46.52
1,0,1,0.5,0.13,22.51,15.42,8.39
1,0,1,0.5,0.25,22.32,15.31,8.41
1,0,1,0.5,0.25,22.32,15.31,8.41
1,0,1,1,0.01,89.78,68.1,46.52
1,0,1,1,0.13,22.51,15.42,8.39
1,0,1,1,0.25,22.32,15.31,8.41
1,0,1,1,0.25,22.32,15.31,8.41
1,0,1,0.75,0.01,89.78,68.1,46.52
1,0,1,0.75,0.13,22.51,15.42,8.39
1,0,1,0.75,0.25,22.32,15.31,8.41
1,0,1,0.75,0.25,22.32,15.31,8.41
1,0.003,0,0,0.01,103.96,77.81,49.14
1,0.003,0,0,0.13,40.62,22.3,14.13
1,0.003,0,0,0.25,38.21,22.96,14.04
1,0.003,0,0,0.25,38.21,22.96,14.04
1,0.003,0,0.5,0.01,102.21,77.68,50.73
1,0.003,0,0.5,0.13,41.14,22.33,14.1
1,0.003,0,0.5,0.25,38.54,22.94,14.03
1,0.003,0,0.5,0.25,38.54,22.94,14.03
1,0.003,0,1,0.01,102.78,77.79,47.59
1,0.003,0,1,0.13,41.35,22.38,14.1
1,0.003,0,1,0.25,38.15,23.07,14.02
1,0.003,0,1,0.25,38.15,23.07,14.02
1,0.003,0,0.75,0.01,102.28,77.71,49.31
1,0.003,0,0.75,0.13,40.96,22.04,14.15
1,0.003,0,0.75,0.25,38.27,22.96,14.03
1,0.003,0,0.75,0.25,38.27,22.96,14.03
1,0.003,0.5,0,0.01,90.42,71.89,44.9
1,0.003,0.5,0,0.13,28.14,18.51,11.42
1,0.003,0.5,0,0.25,28.08,18.07,11.46
1,0.003,0.5,0,0.25,28.08,18.07,11.46
1,0.003,0.5,0.5,0.01,90.22,71.66,43.02
1,0.003,0.5,0.5,0.13,27.9,18.29,11.46
1,0.003,0.5,0.5,0.25,28.08,18.07,11.46
1,0.003,0.5,0.5,0.25,28.08,18.07,11.46
1,0.003,0.5,1,0.01,88.72,71.79,43.57
1,0.003,0.5,1,0.13,27.98,18.46,11.44
1,0.003,0.5,1,0.25,28.08,18.06,11.46
1,0.003,0.5,1,0.25,28.08,18.06,11.46
1,0.003,0.5,0.75,0.01,89.84,71.37,43.99
1,0.003,0.5,0.75,0.13,28.01,18.55,11.42
1,0.003,0.5,0.75,0.25,28.08,18.07,11.46
1,0.003,0.5,0.75,0.25,28.08,18.06,11.46
1,0.003,1,0,0.01,77.85,60.96,36.35
1,0.003,1,0,0.13,19.99,12.11,10.16
1,0.003,1,0,0.25,18.26,12.18,10.21
1,0.003,1,0,0.25,18.26,12.18,10.21
1,0.003,1,0.5,0.01,78.97,60.63,35.92
1,0.003,1,0.5,0.13,20.35,12.17,10.15
1,0.003,1,0.5,0.25,18.26,12.18,10.21
1,0.003,1,0.5,0.25,18.26,12.18,10.21
1,0.003,1,1,0.01,79.79,60.64,34.81
1,0.003,1,1,0.13,20.11,12.16,10.15
1,0.003,1,1,0.25,18.26,12.18,10.21
1,0.003,1,1,0.25,18.26,12.18,10.21
1,0.003,1,0.75,0.01,79.06,60.79,34.06
1,0.003,1,0.75,0.13,20.01,12.14,10.16
1,0.003,1,0.75,0.25,18.26,12.18,10.21
1,0.003,1,0.75,0.25,18.26,12.18,10.21
1,0.003,0.01,0,0.01,100.96,75.45,50.35
1,0.003,0.01,0,0.13,40.39,20.99,10.57
1,0.003,0.01,0,0.25,36.95,18.95,10.91
1,0.003,0.01,0,0.25,36.95,18.95,10.91
1,0.003,0.01,0.5,0.01,99.71,76.11,48.64
1,0.003,0.01,0.5,0.13,41.05,20.55,10.59
1,0.003,0.01,0.5,0.25,36.79,18.93,10.92
1,0.003,0.01,0.5,0.25,36.79,18.93,10.92
1,0.003,0.01,1,0.01,101.64,76.61,47.13
1,0.003,0.01,1,0.13,40.46,20.26,10.7
1,0.003,0.01,1,0.25,36.86,18.93,10.91
1,0.003,0.01,1,0.25,36.86,18.93,10.91
1,0.003,0.01,0.75,0.01,100.67,76.81,47.87
1,0.003,0.01,0.75,0.13,40.82,20.39,10.64
1,0.003,0.01,0.75,0.25,36.83,18.93,10.91
1,0.003,0.01,0.75,0.25,36.83,18.93,10.91
1,0.003,0.5,0,0.01,88.82,68.16,44.84
1,0.003,0.5,0,0.13,26.38,15.91,10.3
1,0.003,0.5,0,0.25,24.72,14.52,10.56
1,0.003,0.5,0,0.25,24.72,14.52,10.56
1,0.003,0.5,0.5,0.01,89.08,68.91,43.63
1,0.003,0.5,0.5,0.13,26.24,16.05,10.29
1,0.003,0.5,0.5,0.25,24.63,14.52,10.56
1,0.003,0.5,0.5,0.25,24.63,14.52,10.56
1,0.003,0.5,1,0.01,89.34,67.58,44.61
1,0.003,0.5,1,0.13,26.03,15.95,10.31
1,0.003,0.5,1,0.25,24.63,14.52,10.56
1,0.003,0.5,1,0.25,24.63,14.52,10.56
1,0.003,0.5,0.75,0.01,89.79,68.15,44.39
1,0.003,0.5,0.75,0.13,26.16,16.05,10.29
1,0.003,0.5,0.75,0.25,24.62,14.52,10.56
1,0.003,0.5,0.75,0.25,24.62,14.52,10.56
1,0.003,1,0,0.01,77.85,60.96,36.35
1,0.003,1,0,0.13,19.99,12.11,10.16
1,0.003,1,0,0.25,18.26,12.18,10.21
1,0.003,1,0,0.25,18.26,12.18,10.21
1,0.003,1,0.5,0.01,78.97,60.63,35.92
1,0.003,1,0.5,0.13,20.35,12.17,10.15
1,0.003,1,0.5,0.25,18.26,12.18,10.21
1,0.003,1,0.5,0.25,18.26,12.18,10.21
1,0.003,1,1,0.01,79.79,60.64,34.81
1,0.003,1,1,0.13,20.11,12.16,10.15
1,0.003,1,1,0.25,18.26,12.18,10.21
1,0.003,1,1,0.25,18.26,12.18,10.21
1,0.003,1,0.75,0.01,79.06,60.79,34.06
1,0.003,1,0.75,0.13,20.01,12.14,10.16
1,0.003,1,0.75,0.25,18.26,12.18,10.21
1,0.003,1,0.75,0.25,18.26,12.18,10.21
1,0.02,0,0,0.01,96.83,64.25,36.34
1,0.02,0,0,0.13,40.69,21.01,10.56
1,0.02,0,0,0.25,37.52,19.2,10.88
1,0.02,0,0,0.25,37.52,19.2,10.88
1,0.02,0,0.5,0.01,96.52,64.57,37.39
1,0.02,0,0.5,0.13,41.04,20.87,10.51
1,0.02,0,0.5,0.25,37.31,19.16,10.89
1,0.02,0,0.5,0.25,37.31,19.16,10.89
1,0.02,0,1,0.01,95.5,63.36,39.33
1,0.02,0,1,0.13,38.57,23.24,11.74
1,0.02,0,1,0.25,34.55,21.68,12.18
1,0.02,0,1,0.25,34.55,21.68,12.18
1,0.02,0,0.75,0.01,98.55,66.8,37.68
1,0.02,0,0.75,0.13,38.17,22.98,11.92
1,0.02,0,0.75,0.25,35.06,21.92,12.12
1,0.02,0,0.75,0.25,35.06,21.92,12.12
1,0.02,0.5,0,0.01,90.57,59.48,29.59
1,0.02,0.5,0,0.13,28.12,16.6,10.74
1,0.02,0.5,0,0.25,26.65,16.85,10.77
1,0.02,0.5,0,0.25,26.65,16.85,10.77
1,0.02,0.5,0.5,0.01,89.67,59.48,31.97
1,0.02,0.5,0.5,0.13,28.18,16.5,10.77
1,0.02,0.5,0.5,0.25,26.41,16.91,10.77
1,0.02,0.5,0.5,0.25,26.41,16.91,10.77
1,0.02,0.5,1,0.01,88.51,57.7,35.22
1,0.02,0.5,1,0.13,28.64,16.33,10.76
1,0.02,0.5,1,0.25,26.32,16.91,10.77
1,0.02,0.5,1,0.25,26.32,16.91,10.77
1,0.02,0.5,0.75,0.01,88.44,59.21,32.27
1,0.02,0.5,0.75,0.13,27.73,16.16,10.82
1,0.02,0.5,0.75,0.25,26.53,16.91,10.77
1,0.02,0.5,0.75,0.25,26.53,16.91,10.77
1,0.02,1,0,0.01,79.27,52.26,26.98
1,0.02,1,0,0.13,21.43,12.96,10.46
1,0.02,1,0,0.25,21.33,12.94,10.47
1,0.02,1,0,0.25,21.33,12.94,10.47
